      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.15    38.73    1950   0.855   1.446   3.891     6.192
  -121.15    38.73    1951   0.774   1.456   3.880     6.110
  -121.15    38.73    1952   0.909   1.377   3.875     6.161
  -121.15    38.73    1953   1.104   1.326   3.855     6.285
  -121.15    38.73    1954   1.322   1.308   3.841     6.471
  -121.15    38.73    1955   1.456   1.295   3.839     6.591
  -121.15    38.73    1956   1.423   1.273   3.841     6.536
  -121.15    38.73    1957   1.374   1.241   3.847     6.463
  -121.15    38.73    1958   1.363   1.187   3.850     6.400
  -121.15    38.73    1959   1.367   1.147   3.846     6.360
  -121.15    38.73    1960   1.507   1.101   3.836     6.443
  -121.15    38.73    1961   1.400   1.106   3.830     6.337
  -121.15    38.73    1962   1.489   1.065   3.826     6.380
  -121.15    38.73    1963   1.605   1.031   3.818     6.454
  -121.15    38.73    1964   1.585   1.033   3.811     6.429
  -121.15    38.73    1965   1.528   1.047   3.807     6.381
  -121.15    38.73    1966   1.568   1.004   3.795     6.368
  -121.15    38.73    1967   1.620   0.983   3.784     6.387
  -121.15    38.73    1968   1.664   0.984   3.777     6.425
  -121.15    38.73    1969   1.738   0.977   3.765     6.480
  -121.15    38.73    1970   1.814   0.954   3.759     6.527
  -121.15    38.73    1971   1.799   0.940   3.752     6.491
  -121.15    38.73    1972   1.716   0.923   3.742     6.381
  -121.15    38.73    1973   1.345   1.317   3.733     6.395
  -121.15    38.73    1974   1.380   1.241   3.729     6.350
  -121.15    38.73    1975   1.549   1.177   3.719     6.445
  -121.15    38.73    1976   1.567   1.204   3.709     6.480
  -121.15    38.73    1977   1.666   1.142   3.713     6.521
  -121.15    38.73    1978   1.792   1.118   3.709     6.618
  -121.15    38.73    1979   1.844   1.115   3.710     6.669
  -121.15    38.73    1980   1.870   1.087   3.713     6.670
  -121.15    38.73    1981   1.936   1.069   3.717     6.722
  -121.15    38.73    1982   1.829   1.039   3.721     6.589
  -121.15    38.73    1983   1.866   1.020   3.722     6.608
  -121.15    38.73    1984   1.947   0.994   3.717     6.658
  -121.15    38.73    1985   2.020   0.986   3.709     6.715
  -121.15    38.73    1986   1.960   0.974   3.704     6.638
  -121.15    38.73    1987   1.973   0.939   3.703     6.616
  -121.15    38.73    1988   2.015   0.918   3.700     6.633
  -121.15    38.73    1989   2.162   0.906   3.691     6.759
  -121.15    38.73    1990   2.184   0.902   3.688     6.774
